
|Genbank ID|ST|cpn60|fusA|gltA|pyrG|recA|rplB|rpoB|
|GCA_010499875.1_ASM1049987v1|2|2|2|2|2|2|2|2|
|GCA_010499885.1_ASM1049988v1|2|2|2|2|2|2|2|2|
|GCA_010499935.1_ASM1049993v1|2|2|2|2|2|2|2|2|
|GCA_010499945.1_ASM1049994v1|1278|1|52|2|2|9|4|5|
|GCA_010499955.1_ASM1049995v1|2|2|2|2|2|2|2|2|
|GCA_010499975.1_ASM1049997v1|2|2|2|2|2|2|2|2|
|GCA_010500015.1_ASM1050001v1|2|2|2|2|2|2|2|2|
|GCA_010500025.1_ASM1050002v1|149|3|12|11|2|14|9|14|
|GCA_010500035.1_ASM1050003v1|2|2|2|2|2|2|2|2|
|GCA_010500075.1_ASM1050007v1|2|2|2|2|2|2|2|2|
|GCA_010500085.1_ASM1050008v1|2|2|2|2|2|2|2|2|
|GCA_010500115.1_ASM1050011v1|2|2|2|2|2|2|2|2|
|GCA_010500125.1_ASM1050012v1|2|2|2|2|2|2|2|2|
|GCA_010500155.1_ASM1050015v1|2|2|2|2|2|2|2|2|
|GCA_010500175.1_ASM1050017v1|25|3|3|2|4|7|2|4|
|GCA_010500185.1_ASM1050018v1|2|2|2|2|2|2|2|2|
|GCA_010500235.1_ASM1050023v1|10|1|3|2|1|4|4|4|
|GCA_010500255.1_ASM1050025v1|2|2|2|2|2|2|2|2|
|GCA_010500265.1_ASM1050026v1|2|2|2|2|2|2|2|2|
|GCA_010500315.1_ASM1050031v1|2|2|2|2|2|2|2|2|
|GCA_010500335.1_ASM1050033v1|2|2|2|2|2|2|2|2|
|GCA_010500345.1_ASM1050034v1|622|3|12|11|2|14|4|14|
|GCA_010500355.1_ASM1050035v1|2|2|2|2|2|2|2|2|
|GCA_010500385.1_ASM1050038v1|149|3|12|11|2|14|9|14|
|GCA_010500415.1_ASM1050041v1|976|6|3|2|2|9|4|2|
|GCA_010500435.1_ASM1050043v1|1|1|1|1|1|5|1|1|
|GCA_010500455.1_ASM1050045v1|10|1|3|2|1|4|4|4|
|GCA_010500475.1_ASM1050047v1|2|2|2|2|2|2|2|2|
|GCA_010500485.1_ASM1050048v1|2|2|2|2|2|2|2|2|
|GCA_010500515.1_ASM1050051v1|2|2|2|2|2|2|2|2|
|GCA_010500535.1_ASM1050053v1|2|2|2|2|2|2|2|2|
|GCA_010500545.1_ASM1050054v1|1512|1|3|10|1|4|1|4|
|GCA_010500565.1_ASM1050056v1|10|1|3|2|1|4|4|4|
|GCA_010500585.1_ASM1050058v1|149|3|12|11|2|14|9|14|
|GCA_010500625.1_ASM1050062v1|2|2|2|2|2|2|2|2|
|GCA_010500635.1_ASM1050063v1|2|2|2|2|2|2|2|2|
|GCA_010500645.1_ASM1050064v1|2|2|2|2|2|2|2|2|
|GCA_010500665.1_ASM1050066v1|1512|1|3|10|1|4|1|4|
|GCA_010500715.1_ASM1050071v1|2|2|2|2|2|2|2|2|
|GCA_010587005.1_ASM1058700v1|2|2|2|2|2|2|2|2|
|GCA_010587045.1_ASM1058704v1|132|3|5|5|1|7|1|4|
|GCA_010587125.1_ASM1058712v1|132|3|5|5|1|7|1|4|
|GCA_010587435.1_ASM1058743v1|-|5|3|10|2|29|4|207|
|GCA_010587545.1_ASM1058754v1|2|2|2|2|2|2|2|2|
|GCA_010587575.1_ASM1058757v1|2|2|2|2|2|2|2|2|
|GCA_010587925.1_ASM1058792v1|406|1|1|1|2|65|1|5|
|GCA_010604415.1_ASM1060441v1|108|35|1|11|7|9|25|2|
|GCA_010604785.1_ASM1060478v1|2|2|2|2|2|2|2|2|
|GCA_010604795.1_ASM1060479v1|2|2|2|2|2|2|2|2|
|GCA_010604855.1_ASM1060485v1|2|2|2|2|2|2|2|2|
|GCA_010604915.1_ASM1060491v1|2|2|2|2|2|2|2|2|
|GCA_010605285.1_ASM1060528v1|2|2|2|2|2|2|2|2|
|GCA_010607455.1_ASM1060745v1|10|1|3|2|1|4|4|4|
|GCA_010607685.1_ASM1060768v1|2|2|2|2|2|2|2|2|
|GCA_010607705.1_ASM1060770v1|106|3|3|16|1|13|1|1|
|GCA_010608825.1_ASM1060882v1|2|2|2|2|2|2|2|2|
|GCA_010608885.1_ASM1060888v1|2|2|2|2|2|2|2|2|
|GCA_010609075.1_ASM1060907v1|2|2|2|2|2|2|2|2|
|GCA_011067065.1_ASM1106706v1|2|2|2|2|2|2|2|2|
|GCA_011601365.1_ASM1160136v1|149|3|12|11|2|14|9|14|
|GCA_011601385.1_ASM1160138v1|2|2|2|2|2|2|2|2|
|GCA_011601425.1_ASM1160142v1|52|3|2|2|7|9|1|5|
|GCA_011601445.1_ASM1160144v1|2|2|2|2|2|2|2|2|
|GCA_011601455.1_ASM1160145v1|52|3|2|2|7|9|1|5|
|GCA_011601475.1_ASM1160147v1|2|2|2|2|2|2|2|2|
|GCA_011601485.1_ASM1160148v1|2|2|2|2|2|2|2|2|
|GCA_011601525.1_ASM1160152v1|2|2|2|2|2|2|2|2|
|GCA_011601545.1_ASM1160154v1|25|3|3|2|4|7|2|4|
|GCA_011601555.1_ASM1160155v1|2|2|2|2|2|2|2|2|
|GCA_011601575.1_ASM1160157v1|2|2|2|2|2|2|2|2|
|GCA_011601585.1_ASM1160158v1|2|2|2|2|2|2|2|2|
|GCA_011601625.1_ASM1160162v1|2|2|2|2|2|2|2|2|
|GCA_011601645.1_ASM1160164v1|2|2|2|2|2|2|2|2|
|GCA_011601665.1_ASM1160166v1|2|2|2|2|2|2|2|2|
|GCA_011601685.1_ASM1160168v1|2|2|2|2|2|2|2|2|
|GCA_011601695.1_ASM1160169v1|2|2|2|2|2|2|2|2|
|GCA_011601725.1_ASM1160172v1|25|3|3|2|4|7|2|4|
|GCA_011601735.1_ASM1160173v1|2|2|2|2|2|2|2|2|
|GCA_011601765.1_ASM1160176v1|2|2|2|2|2|2|2|2|
|GCA_011601785.1_ASM1160178v1|2|2|2|2|2|2|2|2|
|GCA_011601805.1_ASM1160180v1|2|2|2|2|2|2|2|2|
|GCA_011601815.1_ASM1160181v1|25|3|3|2|4|7|2|4|
|GCA_011601845.1_ASM1160184v1|2|2|2|2|2|2|2|2|
|GCA_011601865.1_ASM1160186v1|2|2|2|2|2|2|2|2|
|GCA_011601875.1_ASM1160187v1|2|2|2|2|2|2|2|2|
|GCA_011601885.1_ASM1160188v1|2|2|2|2|2|2|2|2|
|GCA_011601925.1_ASM1160192v1|2|2|2|2|2|2|2|2|
|GCA_011601935.1_ASM1160193v1|2|2|2|2|2|2|2|2|
|GCA_011601965.1_ASM1160196v1|2|2|2|2|2|2|2|2|
|GCA_011601975.1_ASM1160197v1|2|2|2|2|2|2|2|2|
|GCA_011601985.1_ASM1160198v1|2|2|2|2|2|2|2|2|
|GCA_011602045.1_ASM1160204v1|2|2|2|2|2|2|2|2|
|GCA_011602055.1_ASM1160205v1|2|2|2|2|2|2|2|2|
|GCA_011602095.1_ASM1160209v1|2|2|2|2|2|2|2|2|
|GCA_011602125.1_ASM1160212v1|2|2|2|2|2|2|2|2|
|GCA_011602145.1_ASM1160214v1|2|2|2|2|2|2|2|2|
|GCA_011602155.1_ASM1160215v1|2|2|2|2|2|2|2|2|
|GCA_011602165.1_ASM1160216v1|149|3|12|11|2|14|9|14|
|GCA_011602205.1_ASM1160220v1|2|2|2|2|2|2|2|2|
|GCA_011602225.1_ASM1160222v1|2|2|2|2|2|2|2|2|
|GCA_011602235.1_ASM1160223v1|2|2|2|2|2|2|2|2|
|GCA_011602255.1_ASM1160225v1|2|2|2|2|2|2|2|2|
|GCA_011602285.1_ASM1160228v1|2|2|2|2|2|2|2|2|
|GCA_011602305.1_ASM1160230v1|2|2|2|2|2|2|2|2|
|GCA_011602405.1_ASM1160240v1|2|2|2|2|2|2|2|2|
|GCA_011602535.1_ASM1160253v1|10|1|3|2|1|4|4|4|
|GCA_011602545.1_ASM1160254v1|2|2|2|2|2|2|2|2|
|GCA_011602625.1_ASM1160262v1|2|2|2|2|2|2|2|2|
|GCA_011602645.1_ASM1160264v1|2|2|2|2|2|2|2|2|
|GCA_011602655.1_ASM1160265v1|2|2|2|2|2|2|2|2|
|GCA_011602675.1_ASM1160267v1|2|2|2|2|2|2|2|2|
|GCA_011602685.1_ASM1160268v1|2|2|2|2|2|2|2|2|
|GCA_011602725.1_ASM1160272v1|2|2|2|2|2|2|2|2|
|GCA_011602745.1_ASM1160274v1|2|2|2|2|2|2|2|2|
|GCA_011602755.1_ASM1160275v1|2|2|2|2|2|2|2|2|
|GCA_011603245.1_ASM1160324v1|2|2|2|2|2|2|2|2|
|GCA_011603295.1_ASM1160329v1|-|3|3|2|4|7|2|59?|
|GCA_011603305.1_ASM1160330v1|2|2|2|2|2|2|2|2|
|GCA_011603345.1_ASM1160334v1|2|2|2|2|2|2|2|2|
|GCA_011603355.1_ASM1160335v1|2|2|2|2|2|2|2|2|
|GCA_011603385.1_ASM1160338v1|25|3|3|2|4|7|2|4|
|GCA_011603405.1_ASM1160340v1|2|2|2|2|2|2|2|2|
|GCA_011603415.1_ASM1160341v1|2|2|2|2|2|2|2|2|
|GCA_011603445.1_ASM1160344v1|2|2|2|2|2|2|2|2|
|GCA_011603455.1_ASM1160345v1|2|2|2|2|2|2|2|2|
|GCA_011603475.1_ASM1160347v1|2|2|2|2|2|2|2|2|
|GCA_011603485.1_ASM1160348v1|1|1|1|1|1|5|1|1|
|GCA_011603525.1_ASM1160352v1|2|2|2|2|2|2|2|2|
|GCA_011603535.1_ASM1160353v1|187|2|2|2|2|2|2|43|
|GCA_011603545.1_ASM1160354v1|2|2|2|2|2|2|2|2|
|GCA_011603585.1_ASM1160358v1|25|3|3|2|4|7|2|4|
|GCA_011603595.1_ASM1160359v1|2|2|2|2|2|2|2|2|
|GCA_011603625.1_ASM1160362v1|2|2|2|2|2|2|2|2|
|GCA_011603635.1_ASM1160363v1|2|2|2|2|2|2|2|2|
|GCA_011603645.1_ASM1160364v1|2|2|2|2|2|2|2|2|
|GCA_011603685.1_ASM1160368v1|2|2|2|2|2|2|2|2|
|GCA_011603705.1_ASM1160370v1|2|2|2|2|2|2|2|2|
|GCA_011603725.1_ASM1160372v1|2|2|2|2|2|2|2|2|
|GCA_011603735.1_ASM1160373v1|2|2|2|2|2|2|2|2|
|GCA_011603765.1_ASM1160376v1|2|2|2|2|2|2|2|2|
|GCA_011603775.1_ASM1160377v1|2|2|2|2|2|2|2|2|
|GCA_011603805.1_ASM1160380v1|2|2|2|2|2|2|2|2|
|GCA_011603825.1_ASM1160382v1|2|2|2|2|2|2|2|2|
|GCA_011603835.1_ASM1160383v1|2|2|2|2|2|2|2|2|
|GCA_011603845.1_ASM1160384v1|2|2|2|2|2|2|2|2|
|GCA_011603855.1_ASM1160385v1|2|2|2|2|2|2|2|2|
|GCA_011603905.1_ASM1160390v1|2|2|2|2|2|2|2|2|
|GCA_011603925.1_ASM1160392v1|1|1|1|1|1|5|1|1|
|GCA_011603945.1_ASM1160394v1|2|2|2|2|2|2|2|2|
|GCA_011603965.1_ASM1160396v1|2|2|2|2|2|2|2|2|
|GCA_011683235.1_ASM1168323v1|2|2|2|2|2|2|2|2|
|GCA_011683255.1_ASM1168325v1|2|2|2|2|2|2|2|2|
|GCA_011683265.1_ASM1168326v1|2|2|2|2|2|2|2|2|
|GCA_011683275.1_ASM1168327v1|2|2|2|2|2|2|2|2|
|GCA_011683305.1_ASM1168330v1|2|2|2|2|2|2|2|2|
|GCA_011683335.1_ASM1168333v1|2|2|2|2|2|2|2|2|
|GCA_011683355.1_ASM1168335v1|2|2|2|2|2|2|2|2|
|GCA_011683365.1_ASM1168336v1|2|2|2|2|2|2|2|2|
|GCA_011683375.1_ASM1168337v1|2|2|2|2|2|2|2|2|
|GCA_011683395.1_ASM1168339v1|2|2|2|2|2|2|2|2|
|GCA_011683425.1_ASM1168342v1|2|2|2|2|2|2|2|2|
|GCA_011683455.1_ASM1168345v1|2|2|2|2|2|2|2|2|
|GCA_011683465.1_ASM1168346v1|2|2|2|2|2|2|2|2|
|GCA_011683475.1_ASM1168347v1|2|2|2|2|2|2|2|2|
|GCA_011683485.1_ASM1168348v1|2|2|2|2|2|2|2|2|
|GCA_011683505.1_ASM1168350v1|2|2|2|2|2|2|2|2|
|GCA_011683555.1_ASM1168355v1|2|2|2|2|2|2|2|2|
|GCA_011683565.1_ASM1168356v1|2|2|2|2|2|2|2|2|
|GCA_011683575.1_ASM1168357v1|2|2|2|2|2|2|2|2|
|GCA_011683605.1_ASM1168360v1|2|2|2|2|2|2|2|2|
|GCA_011683625.1_ASM1168362v1|2|2|2|2|2|2|2|2|
|GCA_011683655.1_ASM1168365v1|2|2|2|2|2|2|2|2|
|GCA_011683665.1_ASM1168366v1|2|2|2|2|2|2|2|2|
|GCA_011745885.1_ASM1174588v1|2|2|2|2|2|2|2|2|
|GCA_011754375.1_ASM1175437v1|52|3|2|2|7|9|1|5|
|GCA_012037635.1_ASM1203763v1|2|2|2|2|2|2|2|2|
|GCA_012037655.1_ASM1203765v1|49|3|3|6|2|3|1|5|
|GCA_012272715.1_ASM1227271v1|2|2|2|2|2|2|2|2|
|GCA_012272735.1_ASM1227273v1|2|2|2|2|2|2|2|2|
|GCA_012272755.1_ASM1227275v1|2|2|2|2|2|2|2|2|
|GCA_012272775.1_ASM1227277v1|2|2|2|2|2|2|2|2|
|GCA_012272795.1_ASM1227279v1|2|2|2|2|2|2|2|2|
|GCA_012276735.1_ASM1227673v1|1|1|1|1|1|5|1|1|
|GCA_012276745.1_ASM1227674v1|79|26|2|2|2|29|4|5|
|GCA_012277115.1_ASM1227711v1|79|26|2|2|2|29|4|5|
|GCA_012515875.1_ASM1251587v1|-|~46|1|2|2|7|9|4|
|GCA_012524085.1_ASM1252408v1|172|1|16|2|6|18|4|4|
|GCA_012524275.1_ASM1252427v1|25|3|3|2|4|7|2|4|
|GCA_012781995.1_ASM1278199v1|15|6|6|8|2|3|5|4|
|GCA_012931605.1_ASM1293160v1|1472|3|1|5|26|13|2|3|
|GCA_012931625.1_ASM1293162v1|103|7|3|2|1|7|1|4|
|GCA_012931645.1_ASM1293164v1|103|7|3|2|1|7|1|4|
|GCA_012931665.1_ASM1293166v1|107|34|35|37|1|5|6|36|
|GCA_012934905.1_ASM1293490v1|25|3|3|2|4|7|2|4|
|GCA_012934925.1_ASM1293492v1|2|2|2|2|2|2|2|2|
|GCA_012934945.1_ASM1293494v1|2|2|2|2|2|2|2|2|
|GCA_012934965.1_ASM1293496v1|2|2|2|2|2|2|2|2|
|GCA_012934985.1_ASM1293498v1|2|2|2|2|2|2|2|2|
|GCA_012935005.1_ASM1293500v1|1|1|1|1|1|5|1|1|
|GCA_012935025.1_ASM1293502v1|2|2|2|2|2|2|2|2|
|GCA_012935045.1_ASM1293504v1|2|2|2|2|2|2|2|2|
|GCA_012935065.1_ASM1293506v1|2|2|2|2|2|2|2|2|
|GCA_012935085.1_ASM1293508v1|10|1|3|2|1|4|4|4|
|GCA_012935105.1_ASM1293510v1|10|1|3|2|1|4|4|4|
|GCA_012935125.1_ASM1293512v1|10|1|3|2|1|4|4|4|
|GCA_012935145.1_ASM1293514v1|2|2|2|2|2|2|2|2|
|GCA_012935165.1_ASM1293516v1|2|2|2|2|2|2|2|2|
|GCA_012935185.1_ASM1293518v1|2|2|2|2|2|2|2|2|
|GCA_012935345.2_ASM1293534v2|-|-|~23|~110|~13|-|-|-|
|GCA_012952675.1_ASM1295267v1|406|1|1|1|2|65|1|5|
|GCA_012955825.1_ASM1295582v1|15|6|6|8|2|3|5|4|
|GCA_012955845.1_ASM1295584v1|15|6|6|8|2|3|5|4|
|GCA_012956585.1_ASM1295658v1|15|6|6|8|2|3|5|4|
|GCA_012974585.1_ASM1297458v1|23|1|3|10|1|4|4|4|
|GCA_012974845.1_ASM1297484v1|2|2|2|2|2|2|2|2|
|GCA_013138415.1_ASM1313841v1|1|1|1|1|1|5|1|1|
|GCA_013138435.1_ASM1313843v1|1|1|1|1|1|5|1|1|
|GCA_013138475.1_ASM1313847v1|1|1|1|1|1|5|1|1|
|GCA_013140255.1_ASM1314025v1|2|2|2|2|2|2|2|2|
|GCA_013140275.1_ASM1314027v1|2|2|2|2|2|2|2|2|
|GCA_013140295.1_ASM1314029v1|2|2|2|2|2|2|2|2|
|GCA_013140305.1_ASM1314030v1|2|2|2|2|2|2|2|2|
|GCA_013140315.1_ASM1314031v1|2|2|2|2|2|2|2|2|
|GCA_013140355.1_ASM1314035v1|2|2|2|2|2|2|2|2|
|GCA_013140365.1_ASM1314036v1|2|2|2|2|2|2|2|2|
|GCA_013154985.1_ASM1315498v1|2|2|2|2|2|2|2|2|
|GCA_013184005.1_ASM1318400v1|172|1|16|2|6|18|4|4|
|GCA_013185115.1_ASM1318511v1|636|2|1|2|2|2|1|1|
|GCA_013185135.1_ASM1318513v1|1|1|1|1|1|5|1|1|
|GCA_013185155.1_ASM1318515v1|492|2|3|2|2|2|2|2|
|GCA_013185245.1_ASM1318524v1|2|2|2|2|2|2|2|2|
|GCA_013185265.1_ASM1318526v1|2|2|2|2|2|2|2|2|
|GCA_013305465.1_ASM1330546v1|2|2|2|2|2|2|2|2|
|GCA_013344855.1_ASM1334485v1|-|1|3|~10|1|4|4|4|
|GCA_013346445.1_ASM1334644v1|-|3|2|2|7|~3|1|5|
|GCA_013346455.1_ASM1334645v1|-|1|3|67|2|~195|2|5|
|GCA_013346525.1_ASM1334652v1|2|2|2|2|2|2|2|2|
|GCA_013346545.1_ASM1334654v1|2|2|2|2|2|2|2|2|
|GCA_013346675.1_ASM1334667v1|2|2|2|2|2|2|2|2|
|GCA_013372085.1_ASM1337208v1|437|3|2|2|2|30|4|28|
|GCA_013375255.1_ASM1337525v1|2|2|2|2|2|2|2|2|
|GCA_013376855.2_ASM1337685v2|570|2|2|2|2|2|2|4|
|GCA_013377175.1_ASM1337717v1|108|35|1|11|7|9|25|2|
|GCA_013387305.1_ASM1338730v1|2|2|2|2|2|2|2|2|
|GCA_013387385.1_ASM1338738v1|2|2|2|2|2|2|2|2|
|GCA_013394265.1_ASM1339426v1|1093|1|158|2|2|165|1|2|
|GCA_013394285.1_ASM1339428v1|16|7|7|2|2|8|4|4|
|GCA_013416255.1_ASM1341625v1|374|3|2|2|2|3|4|4|
|GCA_013416275.1_ASM1341627v1|239|1|4|2|2|7|1|4|
|GCA_013618675.1_ASM1361867v1|2|2|2|2|2|2|2|2|
|GCA_013618685.1_ASM1361868v1|2|2|2|2|2|2|2|2|
|GCA_013618715.1_ASM1361871v1|2|2|2|2|2|2|2|2|
|GCA_013618725.1_ASM1361872v1|2|2|2|2|2|2|2|2|
|GCA_013618745.1_ASM1361874v1|2|2|2|2|2|2|2|2|
|GCA_013618775.1_ASM1361877v1|2|2|2|2|2|2|2|2|
|GCA_013618785.1_ASM1361878v1|2|2|2|2|2|2|2|2|
|GCA_013618815.1_ASM1361881v1|2|2|2|2|2|2|2|2|
|GCA_013618835.1_ASM1361883v1|2|2|2|2|2|2|2|2|
|GCA_013618855.1_ASM1361885v1|2|2|2|2|2|2|2|2|
|GCA_013778355.1_ASM1377835v1|1479|40|3|212|2|40|4|4|
|GCA_013778405.1_ASM1377840v1|2|2|2|2|2|2|2|2|
|GCA_013778425.1_ASM1377842v1|16|7|7|2|2|8|4|4|
|GCA_013778445.1_ASM1377844v1|16|7|7|2|2|8|4|4|
|GCA_013787185.1_ASM1378718v1|203|3|4|2|2|7|1|2|
|GCA_014116765.1_ASM1411676v1|52|3|2|2|7|9|1|5|
|GCA_014116785.1_ASM1411678v1|52|3|2|2|7|9|1|5|
|GCA_014116795.1_ASM1411679v1|52|3|2|2|7|9|1|5|
|GCA_014159355.1_ASM1415935v1|213|3|3|7|1|7|1|4|
|GCA_014169655.1_ASM1416965v1|1548|3|2|2|2|3|1|4|
|GCA_014171935.1_ASM1417193v1|63|17|20|23|10|20|13|20|
|GCA_014218985.1_ASM1421898v1|52|3|2|2|7|9|1|5|
|GCA_014267385.1_ASM1426738v1|2|2|2|2|2|2|2|2|
|GCA_014322245.1_ASM1432224v1|138|3|3|7|26|7|1|4|
|GCA_014323505.1_ASM1432350v1|-|35|1|11,11|7|9|25|2|
|GCA_014334855.1_ASM1433485v1|1|1|1|1|1|5|1|1|
|GCA_014334865.1_ASM1433486v1|1|1|1|1|1|5|1|1|
|GCA_014334885.1_ASM1433488v1|103|7|3|2|1|7|1|4|
|GCA_014334905.1_ASM1433490v1|-|34|35|37|1|107?|6|36|
|GCA_014334965.1_ASM1433496v1|1|1|1|1|1|5|1|1|
|GCA_014334975.1_ASM1433497v1|-|3|2|224?|7|9|1|5|
|GCA_014530685.1_ASM1453068v1|2|2|2|2|2|2|2|2|
|GCA_014530695.1_ASM1453069v1|1|1|1|1|1|5|1|1|
|GCA_014530705.1_ASM1453070v1|2|2|2|2|2|2|2|2|
|GCA_014530735.1_ASM1453073v1|2|2|2|2|2|2|2|2|
|GCA_014530755.1_ASM1453075v1|2|2|2|2|2|2|2|2|
|GCA_014530785.1_ASM1453078v1|2|2|2|2|2|2|2|2|
|GCA_014530795.1_ASM1453079v1|2|2|2|2|2|2|2|2|
|GCA_014530805.1_ASM1453080v1|2|2|2|2|2|2|2|2|
|GCA_014530815.1_ASM1453081v1|2|2|2|2|2|2|2|2|
|GCA_014530825.1_ASM1453082v1|-|2|2|2|116?|2|2|4|
|GCA_014530885.1_ASM1453088v1|664|2|2|2|2|2|4|2|
|GCA_014530895.1_ASM1453089v1|2|2|2|2|2|2|2|2|
|GCA_014530925.1_ASM1453092v1|2|2|2|2|2|2|2|2|
|GCA_014530935.1_ASM1453093v1|2|2|2|2|2|2|2|2|
|GCA_014530945.1_ASM1453094v1|103|7|3|2|1|7|1|4|
|GCA_014530985.1_ASM1453098v1|664|2|2|2|2|2|4|2|
|GCA_014531005.1_ASM1453100v1|158|41|42|13|1|5|4|14|
|GCA_014531025.1_ASM1453102v1|-|1|161?|1|1|5|1|1|
|GCA_014531035.1_ASM1453103v1|158|41|42|13|1|5|4|14|
|GCA_014531045.1_ASM1453104v1|158|41|42|13|1|5|4|14|
|GCA_014531085.1_ASM1453108v1|1|1|1|1|1|5|1|1|
|GCA_014531115.1_ASM1453111v1|1|1|1|1|1|5|1|1|
|GCA_014531135.1_ASM1453113v1|1|1|1|1|1|5|1|1|
|GCA_014531155.1_ASM1453115v1|158|41|42|13|1|5|4|14|
|GCA_014531175.1_ASM1453117v1|158|41|42|13|1|5|4|14|
|GCA_014531215.1_ASM1453121v1|158|41|42|13|1|5|4|14|
|GCA_014531235.1_ASM1453123v1|15|6|6|8|2|3|5|4|
|GCA_014531245.1_ASM1453124v1|2|2|2|2|2|2|2|2|
|GCA_014531275.1_ASM1453127v1|158|41|42|13|1|5|4|14|
|GCA_014531285.1_ASM1453128v1|158|41|42|13|1|5|4|14|
|GCA_014531315.1_ASM1453131v1|2|2|2|2|2|2|2|2|
|GCA_014531335.1_ASM1453133v1|19|1|2|1|1|5|1|1|
|GCA_014531345.1_ASM1453134v1|25|3|3|2|4|7|2|4|
|GCA_014531355.1_ASM1453135v1|85|5|2|4|1|3|3|4|
|GCA_014531395.1_ASM1453139v1|664|2|2|2|2|2|4|2|
|GCA_014531415.1_ASM1453141v1|2|2|2|2|2|2|2|2|
|GCA_014531435.1_ASM1453143v1|158|41|42|13|1|5|4|14|
|GCA_014531465.1_ASM1453146v1|664|2|2|2|2|2|4|2|
|GCA_014531475.1_ASM1453147v1|158|41|42|13|1|5|4|14|
|GCA_014531515.1_ASM1453151v1|15|6|6|8|2|3|5|4|
|GCA_014531535.1_ASM1453153v1|1|1|1|1|1|5|1|1|
|GCA_014531545.1_ASM1453154v1|1|1|1|1|1|5|1|1|
|GCA_014531555.1_ASM1453155v1|25|3|3|2|4|7|2|4|
|GCA_014531565.1_ASM1453156v1|664|2|2|2|2|2|4|2|
|GCA_014531585.1_ASM1453158v1|600|2|2|2|2|2|2|1|
|GCA_014531635.1_ASM1453163v1|2|2|2|2|2|2|2|2|
|GCA_014531645.1_ASM1453164v1|2|2|2|2|2|2|2|2|
|GCA_014531655.1_ASM1453165v1|570|2|2|2|2|2|2|4|
|GCA_014531695.1_ASM1453169v1|1|1|1|1|1|5|1|1|
|GCA_014531705.1_ASM1453170v1|1|1|1|1|1|5|1|1|
|GCA_014531735.1_ASM1453173v1|1|1|1|1|1|5|1|1|
|GCA_014531745.1_ASM1453174v1|1|1|1|1|1|5|1|1|
|GCA_014559915.1_ASM1455991v1|106|3|3|16|1|13|1|1|
|GCA_014559925.1_ASM1455992v1|2|2|2|2|2|2|2|2|
|GCA_014559955.1_ASM1455995v1|2|2|2|2|2|2|2|2|
|GCA_014559965.1_ASM1455996v1|2|2|2|2|2|2|2|2|
|GCA_014559975.1_ASM1455997v1|-|3|3|17|5|3|1|14|
|GCA_014560015.1_ASM1456001v1|142|13|4|40|1|42|1|16|
|GCA_014560035.1_ASM1456003v1|23|1|3|10|1|4|4|4|
|GCA_014560045.1_ASM1456004v1|2|2|2|2|2|2|2|2|
|GCA_014560065.1_ASM1456006v1|2|2|2|2|2|2|2|2|
|GCA_014560095.1_ASM1456009v1|-|8|1|5|3|6|1|3|
|GCA_014560115.1_ASM1456011v1|36|1|2|2|2|3|1|2|
|GCA_014560135.1_ASM1456013v1|49|3|3|6|2|3|1|5|
|GCA_014560155.1_ASM1456015v1|2|2|2|2|2|2|2|2|
|GCA_014560175.1_ASM1456017v1|763|3|4|2|2|9|1|5|
|GCA_014560195.1_ASM1456019v1|1137|8|1|5|26|6|2|3|
|GCA_014560205.1_ASM1456020v1|2|2|2|2|2|2|2|2|
|GCA_014560235.1_ASM1456023v1|2|2|2|2|2|2|2|2|
|GCA_014560245.1_ASM1456024v1|2|2|2|2|2|2|2|2|
|GCA_014560275.1_ASM1456027v1|2|2|2|2|2|2|2|2|
|GCA_014560295.1_ASM1456029v1|2|2|2|2|2|2|2|2|
|GCA_014560305.1_ASM1456030v1|2|2|2|2|2|2|2|2|
|GCA_014560315.1_ASM1456031v1|2|2|2|2|2|2|2|2|
|GCA_014560325.1_ASM1456032v1|-|27|1|7|1|7|1|2|
|GCA_014560375.1_ASM1456037v1|2|2|2|2|2|2|2|2|
|GCA_014560395.1_ASM1456039v1|2|2|2|2|2|2|2|2|
|GCA_014560405.1_ASM1456040v1|2|2|2|2|2|2|2|2|
|GCA_014560425.1_ASM1456042v1|2|2|2|2|2|2|2|2|
|GCA_014560475.1_ASM1456047v1|40|1|2|2|2|5|1|14|
|GCA_014560495.1_ASM1456049v1|2|2|2|2|2|2|2|2|
|GCA_014560515.1_ASM1456051v1|2|2|2|2|2|2|2|2|
|GCA_014560525.1_ASM1456052v1|2|2|2|2|2|2|2|2|
|GCA_014560535.1_ASM1456053v1|2|2|2|2|2|2|2|2|
|GCA_014560575.1_ASM1456057v1|2|2|2|2|2|2|2|2|
|GCA_014560585.1_ASM1456058v1|2|2|2|2|2|2|2|2|
|GCA_014560615.1_ASM1456061v1|2|2|2|2|2|2|2|2|
|GCA_014560625.1_ASM1456062v1|2|2|2|2|2|2|2|2|
|GCA_014560655.1_ASM1456065v1|2|2|2|2|2|2|2|2|
|GCA_014560665.1_ASM1456066v1|2|2|2|2|2|2|2|2|
|GCA_014560685.1_ASM1456068v1|2|2|2|2|2|2|2|2|
|GCA_014560715.1_ASM1456071v1|2|2|2|2|2|2|2|2|
|GCA_014560735.1_ASM1456073v1|2|2|2|2|2|2|2|2|
|GCA_014560755.1_ASM1456075v1|2|2|2|2|2|2|2|2|
|GCA_014560765.1_ASM1456076v1|2|2|2|2|2|2|2|2|
|GCA_014560775.1_ASM1456077v1|2|2|2|2|2|2|2|2|
